id,name,category,add,latitude,longitude,num,cate_num,현대카드_가맹여부
180,챠오벨라,(화원.화초/화원.화초),경기도 용인시 수지구 신봉동 942-2번지,37.32896033,127.0717197,6379501340,8110,비가맹
181,하늘정원,(화원.화초/화원.화초),경기도 용인시 수지구 죽전동 452-6번지,37.32716423,127.1128952,1429007609,8110,비가맹
182,마리앙또꽃,(화원.화초/화원.화초),경기도 용인시 수지구 신봉동 105-8번지,37.32472994,127.0734142,6969301781,8110,비가맹
183,커피사이로(COFFEESA,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1177-3번지,37.33195437,127.1224317,1420774668,2502,비가맹
184,라리 리듬스쿨,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 동천동 886-1번지,37.33426072,127.0974613,5530800645,8310,가맹
185,한우마당정육,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 724번지,37.32242853,127.0983483,1420156479,2301,비가맹
186,봉급날 풍덕천점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 662-3번지,37.33333332,127.0951183,2021477892,2301,비가맹
187,수지 이(e)맛 국수.비빔밥,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 899번지,37.32059457,127.0841033,2012263954,2301,비가맹
188,수지블라인드design,(커튼.카펫.수건/커튼.카펫.수건),경기도 용인시 수지구 풍덕천동 743-1번지,37.3264607,127.1018937,3340201473,1201,비가맹
189,빛을담다빛담 커튼블라인드전문점,(커튼.카펫.수건/커튼.카펫.수건),경기도 용인시 수지구 죽전동 1118번지 대지마을현대홈타운3차2단지,37.33252472,127.1148093,8585900498,1201,비가맹
190,해림자동차공업사,(자동차정비/자동차정비),경기도 용인시 수지구 상현동 480-2,,,1352960061,6502,비가맹
191,애니카랜드죽전점,(자동차정비/자동차정비),"경기도 용인시 수지구 죽전2동 551-2,3",37.33085764,127.112199,1350644397,6502,비가맹
192,행복모터스,(자동차정비/자동차정비),경기도 용인시 수지구 풍덕천동 85-13번지,37.32295988,127.1008738,5850701926,6502,비가맹
193,도미노피자수지점,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 풍덕천동 684번지,37.33104738,127.1014857,2515700354,2307,가맹
194,피자스쿨,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 풍덕천동 1075-1번지,37.3223773,127.0939016,3700400192,2307,비가맹
195,맘스터치 피자앤치킨 용인성북점,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 성복동 33-5번지,37.31071617,127.0817766,7624400849,2307,비가맹
196,치어스,(일반주점/일반주점),경기도 용인시 수지구 동천동 887번지,37.33354772,127.0971942,1420351046,2601,비가맹
197,한스 잉글리쉬,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 239-3번지,37.31565848,127.0876855,8889401859,7213,비가맹
198,워시스토리셀프빨래방수지유타워점,(세탁업/세탁업),경기도 용인시 수지구 동천동 899번지,37.33825017,127.101696,8571500905,1301,비가맹
199,카페보니(cafe bonnie),(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1190-5번지,37.33124948,127.1275488,4011239109,2301,비가맹
200,그림공간미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1130번지,37.29784324,127.0738933,7399901682,7213,가맹
201,약손,(화장품/화장품),경기도 용인시 수지구 동천동 282번지,37.33328155,127.0931657,8210501527,1501,가맹
202,탑스칼프 용인점,(화장품/화장품),경기도 용인시 수지구 상현동 1131-6번지,37.29710658,127.0695987,7254200787,1501,비가맹
203,쿡스매쓰(Kooks Math)수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 254-9번지,37.30721889,127.0843688,1779101670,7201,비가맹
204,상현수치과의원,(치과/치과),경기도 용인시 수지구 상현동 832번지,37.3040072,127.0810352,1289063551,4201,비가맹
205,인치과의원,(치과/치과),경기도 용인시 수지구 풍덕천동 1080-1번지,37.32183713,127.0940964,1359082008,4201,비가맹
206,이에꼴미술교습소,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 죽전동 832번지,37.33614115,127.1044503,1429041683,7205,비가맹
207,로뎀음악학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 동천동 174-9번지,37.34030483,127.0962324,6929800937,7205,비가맹
208,오즈피아노,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 죽전동 1216번지,37.33014409,127.1229036,1429048992,7205,비가맹
209,뮤엠영어동천자이점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 105-3번지 동천자이아파트,37.34588402,127.0908735,7429600621,7213,비가맹
210,이디야(용인성복느티나무)점,(커피전문점/커피전문점),경기도 용인시 수지구 성복동 168-10번지 성복역서희스타힐스,37.31568138,127.0712985,3751402215,2502,비가맹
211,고래별장 수지본점,(치킨전문점/치킨전문점),경기도 용인시 수지구 성복동 168-10번지 성복역서희스타힐스,37.31568138,127.0712985,5220602096,2309,비가맹
212,네네치킨풍덕천점,(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 730-13번지,37.32574527,127.1009042,2170246777,2309,가맹
213,영삼이네 우정소갈비 수지구청점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 708번지,37.32445517,127.0952675,5455500838,2301,비가맹
214,화로육 본점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1206-2번지,37.33144169,127.1199622,4437800623,2301,비가맹
215,파스쿠찌수지성복점,(커피전문점/커피전문점),경기도 용인시 수지구 성복동 401번지,37.319583,127.0610848,1420702562,2502,비가맹
216,앙로베,(커피전문점/커피전문점),경기도 용인시 수지구 신봉동 23-1번지,37.3228803,127.0779394,2111940808,2502,비가맹
217,메가엠지씨커피 수지동천중앙점,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 946-4번지,37.33588699,127.0906794,4220801957,2502,비가맹
218,꿈꾸는 그림책,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 828번지 광교쌍용포레듀엔,37.30171099,127.0766247,1899301978,7213,비가맹
219,밥사랑,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 730-10번지,37.32553677,127.1005554,1294500544,2301,비가맹
220,유한F앤B,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 698-2번지,37.32496287,127.0934927,7656500163,2301,비가맹
221,브라우니70 수지동천점,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 282-5번지,37.33256088,127.0932937,8200500374,2301,비가맹
222,인뎁스학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 174-26번지,37.34073796,127.0990185,4489001162,7201,비가맹
223,곰수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1261번지,37.32639008,127.1187686,3279600306,7201,비가맹
224,효자태권도장,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 성복동 278-1번지,37.31680607,127.0682562,1429098018,7204,비가맹
225,루시펫살롱,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 풍덕천동 1027번지,37.3184103,127.0858421,5611102168,8111,비가맹
226,해피스누펫,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 성복동 723번지 성남마을벽산첼시빌2차아파트,37.31417267,127.0654273,8760101382,8111,비가맹
227,엘지자이마트,(슈퍼마켓.마트/슈퍼마켓.마트),경기도 용인시 수지구 상현동 869번지,37.30364719,127.088902,1420298383,5201,비가맹
228,아모레카운셀러,(통신.방문판매/통신.방문판매),경기도 용인시 수지구 풍덕천동 714-5번지,37.32431807,127.0973563,1420426073,5602,가맹
229,식사시간,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 731-5번지,37.3258812,127.1011179,8623801244,2301,비가맹
230,대치정육점,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 동천동 88-13번지,37.34712999,127.0888683,7749101656,2102,비가맹
231,바우축산,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 죽전동 1188-5번지,37.33188953,127.1275682,1439501850,2102,가맹
232,에그카페24 수지구청점,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 718-5번지,37.32356843,127.0969201,6112202042,2105,비가맹
233,이지(EZ) 영어전문학원,(외국어학원/외국어학원),경기도 용인시 수지구 죽전동 832-1번지 용인수지벽산타운2단지,37.33572988,127.1054572,1359110059,7202,비가맹
234,휘슬어학원,(외국어학원/외국어학원),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,1429018668,7202,비가맹
235,제2캠퍼스 KNK영어학원,(외국어학원/외국어학원),경기도 용인시 수지구 상현동 252번지,37.30608423,127.0846797,1289729101,7202,비가맹
236,더바른정국밥 수지점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1115번지,37.32905862,127.1161138,2881100912,2301,비가맹
237,성복동집 동천직영점,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 325-707번지,37.3392837,127.1007874,1685400707,2301,비가맹
238,위스키볼트,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 67-6번지,37.31267428,127.0798247,8015100725,2301,비가맹
239,작은나무숲 공동육아 조합,(기타서비스/기타서비스),경기도 용인시 수지구 신봉동 241-9번지,37.33036404,127.0685624,2298267137,9602,비가맹
240,비에이엔터테인먼트,(기타서비스/기타서비스),경기도 용인시 수지구 성복동 33-1번지,37.31074141,127.0812686,5871101176,9602,비가맹
241,죽전바퀴달린그림책플러스학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1178-2번지,37.33199395,127.1235378,2619600229,7201,비가맹
242,홍샘수학프리미엄학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 성복동 97-14번지,37.31553597,127.0759716,7159401376,7201,비가맹
243,맹드라이브운전면허수지상현점,(자동차운전학원/자동차운전학원),경기도 용인시 수지구 상현동 66-2번지,37.30946897,127.0859702,6428801631,7210,비가맹
244,피자마루,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 신봉동 40-2번지,37.32362315,127.0764567,2100503176,2307,비가맹
245,진1926 광교상현점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1117-5번지,37.29733798,127.068785,7220101673,2301,비가맹
246,김대표푸드,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 69-53번지,37.32497952,127.1010324,2625000578,2301,비가맹
247,하늘빛카페 디저트힐 광교점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,8053100753,2301,비가맹
248,양푼이,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 714-1번지,37.32435274,127.0969498,4256200376,2301,가맹
249,현 엘티이(LTE)죽전점,(통신기기/통신기기),경기도 용인시 수지구 죽전동 1188-1번지,37.33195808,127.126439,1420908070,3202,비가맹
250,한스브로스,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 884번지,37.33333459,127.0954908,6781902496,2502,비가맹
251,맵짱떡볶이 죽전점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 472-3번지,37.32721287,127.1139899,8537400050,2301,비가맹
252,두카(DUCA),(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 722-8번지,37.32325549,127.0976667,5371501015,2502,비가맹
253,국가대표푸줏간,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 동천동 884-5번지,37.33335532,127.0962808,5473101778,2102,가맹
254,올가스킨(orga skin),(화장품/화장품),경기도 용인시 수지구 죽전동 501번지 동성1차아파트,37.33058311,127.1109475,3280300665,1501,비가맹
255,부러워,(화장품/화장품),경기도 용인시 수지구 죽전동 331번지 도담마을아이파크,37.32884871,127.1181015,1420743582,1501,비가맹
256,가인뷰티,(화장품/화장품),경기도 용인시 수지구 동천동 850번지,37.33368775,127.0933328,4256400744,1501,비가맹
257,포메인상현역점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,6580100903,2301,비가맹
258,글랑그디,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 716-11번지,37.32413178,127.0982377,3861600512,2301,가맹
259,언니네주막,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1319-1번지,37.32255972,127.1245781,1292086821,2301,비가맹
260,사라의 정원,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 242-36번지,37.33037069,127.070391,5817100362,2301,비가맹
261,전주집 콩나물국밥,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1175-7번지,37.33187355,127.1197117,6121713761,2301,비가맹
262,홍박사정육도매,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 상현동 1127-2번지,37.29861691,127.0734715,6299900090,2102,비가맹
